emp_id,status,turnover,location,level,date_of_joining,date_of_birth,last_working_date,gender,department,mgr_id,cutoff_date,generation,emp_age
E5208,Active,0,Florida,Analyst,04/01/2012,08/01/1983,NA,Male,Customer Operations,E4933,31/12/2014,Millennials,32
E5099,Active,0,Florida,Analyst,18/05/2011,04/12/1982,NA,Male,Customer Operations,E1887,31/12/2014,Millennials,32.1
E4897,Active,0,Chicago,Analyst,07/09/2011,19/06/1983,NA,Male,Customer Operations,E9543,31/12/2014,Millennials,31.6
E4843,Active,0,Florida,Analyst,31/08/2011,18/11/1982,NA,Male,Customer Operations,E6958,31/12/2014,Millennials,32.1
E4775,Active,0,Florida,Analyst,22/02/2012,16/01/1983,NA,Male,Customer Operations,E2359,31/12/2014,Millennials,32
E2935,Active,0,New York,Analyst,22/10/2009,16/04/1983,NA,Female,Customer Operations,E9185,31/12/2014,Millennials,31.7
E4376,Inactive,1,New York,Analyst,14/10/2009,15/01/1983,28/08/2014,Male,Customer Operations,E13920,31/12/2014,Millennials,31.6
E4123,Active,0,New York,Analyst,14/06/2006,14/08/1982,NA,Female,Customer Operations,E13652,31/12/2014,Millennials,32.4
E3125,Active,0,Florida,Analyst,18/11/2009,17/12/1982,NA,Male,Customer Operations,E3555,31/12/2014,Millennials,32.1
E3883,Inactive,1,Chicago,Analyst,23/12/2009,20/07/1982,14/02/2014,Male,Customer Operations,E853,31/12/2014,Millennials,31.6
E3206,Active,0,Florida,Analyst,26/10/2011,20/04/1983,NA,Male,Customer Operations,E4839,31/12/2014,Millennials,31.7
E3277,Active,0,Florida,Analyst,25/06/2008,06/12/1982,NA,Male,Customer Operations,E7906,31/12/2014,Millennials,32.1
E3488,Active,0,New York,Analyst,07/02/2004,23/08/1982,NA,Female,Customer Operations,E12078,31/12/2014,Millennials,32.4
E3467,Inactive,1,Florida,Analyst,03/02/2010,30/11/1981,30/01/2014,Male,Customer Operations,E1260,31/12/2014,Millennials,32.2
E13884,Active,0,Florida,Manager,20/06/2006,21/07/1981,NA,Male,Customer Operations,E6866,31/12/2014,Millennials,33
E13232,Active,0,New York,Manager,21/01/2012,23/09/1981,NA,Male,Customer Operations,E13990,31/12/2014,Millennials,33
E772,Active,0,New York,Manager,23/07/2011,20/01/1982,NA,Male,Customer Operations,E11464,31/12/2014,Millennials,33
E863,Active,0,Chicago,Manager,21/12/2011,07/09/1981,NA,Male,Customer Operations,E13913,31/12/2014,Millennials,33
E1131,Active,0,New York,Manager,13/04/2012,20/11/1981,NA,Male,Customer Operations,E11715,31/12/2014,Millennials,33
E10067,Active,0,Chicago,Manager,27/11/2013,12/11/1981,NA,Male,Customer Operations,E5438,31/12/2014,Millennials,33
E1454,Active,0,New York,Manager,21/03/2012,12/12/1981,NA,Male,Customer Operations,E13923,31/12/2014,Millennials,33
E8851,Active,0,Florida,Manager,20/11/2013,16/07/1981,NA,Male,Customer Operations,E6866,31/12/2014,Millennials,33
E1693,Active,0,Florida,Manager,21/10/2009,26/06/1982,NA,Male,Customer Operations,E14188,31/12/2014,Millennials,33
E6991,Active,0,Florida,Manager,25/04/2012,04/10/1981,NA,Male,Customer Operations,E13939,31/12/2014,Millennials,33
E3974,Active,0,New York,Manager,24/05/2006,30/04/1982,NA,Male,Customer Operations,E13927,31/12/2014,Millennials,33
E3864,Active,0,New York,Manager,16/10/2013,14/10/1981,NA,Male,Customer Operations,E13964,31/12/2014,Millennials,33
E73,Active,0,New York,Assistant Manager,07/02/2004,26/07/1981,NA,Male,Customer Operations,E14069,31/12/2014,Millennials,33
E13097,Active,0,Florida,Assistant Manager,02/10/2013,23/05/1982,NA,Female,Customer Operations,E7250,31/12/2014,Millennials,33
E12279,Active,0,Florida,Assistant Manager,11/07/2012,23/04/1982,NA,Male,Customer Operations,E14003,31/12/2014,Millennials,33
E11912,Active,0,Florida,Assistant Manager,22/10/2003,25/03/1982,NA,Female,Customer Operations,E6991,31/12/2014,Millennials,33
E11856,Active,0,Florida,Assistant Manager,12/07/2006,31/10/1981,NA,Male,Customer Operations,E12666,31/12/2014,Millennials,33
E11172,Active,0,Florida,Assistant Manager,20/09/2006,24/12/1981,NA,Male,Customer Operations,E13963,31/12/2014,Millennials,33
E10100,Active,0,New York,Assistant Manager,18/12/2009,20/02/1982,NA,Male,Customer Operations,E13232,31/12/2014,Millennials,33
E1351,Active,0,Florida,Assistant Manager,21/10/2009,18/10/1981,NA,Male,Customer Operations,E14007,31/12/2014,Millennials,33
E1475,Active,0,New York,Assistant Manager,23/07/2004,14/12/1981,NA,Male,Customer Operations,E221,31/12/2014,Millennials,33
E8965,Active,0,Florida,Assistant Manager,30/10/2002,11/07/1981,NA,Male,Customer Operations,E6991,31/12/2014,Millennials,33
E7906,Active,0,Florida,Assistant Manager,27/12/2013,13/01/1982,NA,Male,Customer Operations,E8847,31/12/2014,Millennials,33
E7551,Active,0,Chicago,Assistant Manager,06/03/2002,03/08/1981,NA,Female,Customer Operations,E2444,31/12/2014,Millennials,33
E7359,Active,0,Florida,Assistant Manager,15/12/2004,19/03/1982,NA,Male,Customer Operations,E14030,31/12/2014,Millennials,33
E7096,Active,0,New York,Assistant Manager,18/01/2012,22/03/1982,NA,Female,Customer Operations,E6090,31/12/2014,Millennials,33
E5233,Active,0,Chicago,Assistant Manager,09/03/2006,19/06/1982,NA,Male,Customer Operations,E2848,31/12/2014,Millennials,33
E4839,Active,0,Florida,Assistant Manager,24/03/2004,05/07/1982,NA,Male,Customer Operations,E4096,31/12/2014,Millennials,33
E4707,Active,0,Chicago,Assistant Manager,07/12/2006,17/05/1982,NA,Male,Customer Operations,E12480,31/12/2014,Millennials,33
E4552,Active,0,Florida,Assistant Manager,05/12/2012,17/10/1981,NA,Female,Customer Operations,E7198,31/12/2014,Millennials,33
E3993,Active,0,Chicago,Assistant Manager,16/02/2011,09/02/1982,NA,Female,Customer Operations,E12480,31/12/2014,Millennials,33
E3266,Active,0,Florida,Assistant Manager,30/06/2004,07/01/1982,NA,Male,Customer Operations,E11070,31/12/2014,Millennials,33
E10403,Active,0,New York,Assistant Manager,19/10/2011,19/08/1981,NA,Male,Customer Operations,E2475,31/12/2014,Millennials,33
E5456,Active,0,New York,Assistant Manager,07/11/2009,18/02/1982,NA,Male,Customer Operations,E9149,31/12/2014,Millennials,33
E8,Active,0,Florida,Specialist,06/07/2012,27/06/1982,NA,Female,Customer Operations,E12128,31/12/2014,Millennials,32.5
E13634,Active,0,New York,Specialist,20/01/2010,26/03/1982,NA,Male,Customer Operations,E6655,31/12/2014,Millennials,32.8
E115,Active,0,New York,Specialist,09/05/2012,06/01/1982,NA,Male,Customer Operations,E3974,31/12/2014,Millennials,33
E12507,Active,0,Florida,Specialist,14/03/2012,03/07/1982,NA,Male,Customer Operations,E9550,31/12/2014,Millennials,32.5
E12308,Active,0,New York,Specialist,21/11/2004,20/07/1981,NA,Male,Customer Operations,E14024,31/12/2014,Millennials,33.5
E12065,Active,0,Chicago,Specialist,17/08/2011,12/09/1981,NA,Male,Customer Operations,E7337,31/12/2014,Millennials,33.3
E11947,Active,0,New York,Specialist,14/06/2006,10/05/1982,NA,Male,Customer Operations,E13652,31/12/2014,Millennials,32.7
E11648,Active,0,Chicago,Specialist,22/12/2003,03/01/1982,NA,Female,Customer Operations,E13468,31/12/2014,Millennials,33
E10105,Active,0,Florida,Specialist,12/07/2006,02/04/1982,NA,Male,Customer Operations,E11047,31/12/2014,Millennials,32.8
E10027,Active,0,Florida,Specialist,02/11/2005,14/08/1981,NA,Female,Customer Operations,E13942,31/12/2014,Millennials,33.4
E1298,Active,0,Florida,Specialist,09/02/2005,16/11/1981,NA,Male,Customer Operations,E2339,31/12/2014,Millennials,33.2
E9855,Active,0,Chicago,Specialist,16/05/2012,08/11/1981,NA,Male,Customer Operations,E7672,31/12/2014,Millennials,33.2
E1328,Active,0,New York,Specialist,22/09/2004,25/09/1981,NA,Male,Customer Operations,E783,31/12/2014,Millennials,33.3
E9573,Active,0,Florida,Specialist,07/06/2006,16/11/1981,NA,Male,Customer Operations,E4115,31/12/2014,Millennials,33.2
E9385,Active,0,New York,Specialist,01/02/2006,04/03/1982,NA,Female,Customer Operations,E5424,31/12/2014,Millennials,32.9
E1659,Active,0,Florida,Specialist,07/06/2006,03/02/1982,NA,Male,Customer Operations,E3089,31/12/2014,Millennials,32.9
E8438,Inactive,1,Chicago,Specialist,30/12/2009,10/04/1981,28/01/2014,Male,Customer Operations,E10755,31/12/2014,Millennials,32.8
E7714,Active,0,Florida,Specialist,28/06/2006,24/05/1982,NA,Male,Customer Operations,E968,31/12/2014,Millennials,32.6
E2104,Active,0,Florida,Specialist,01/06/2005,02/03/1982,NA,Male,Customer Operations,E7471,31/12/2014,Millennials,32.9
E6873,Active,0,Florida,Specialist,15/02/2006,20/01/1982,NA,Male,Customer Operations,E13928,31/12/2014,Millennials,33
E6183,Inactive,1,New York,Specialist,21/03/2012,18/03/1981,02/04/2014,Male,Customer Operations,E6800,31/12/2014,Millennials,33.1
E2830,Active,0,Chicago,Specialist,11/04/2007,28/10/1981,NA,Male,Customer Operations,E12614,31/12/2014,Millennials,33.2
E2858,Active,0,Florida,Specialist,22/02/2012,16/09/1981,NA,Female,Customer Operations,E13810,31/12/2014,Millennials,33.3
E4091,Inactive,1,Florida,Specialist,05/01/2005,11/02/1981,02/06/2014,Male,Customer Operations,E6266,31/12/2014,Millennials,33.3
E3389,Active,0,Chicago,Specialist,25/01/2012,27/11/1981,NA,Male,Customer Operations,E9543,31/12/2014,Millennials,33.1
E3336,Active,0,Florida,Specialist,19/09/2007,21/03/1982,NA,Male,Customer Operations,E6187,31/12/2014,Millennials,32.8
E13863,Inactive,1,Chicago,Analyst,16/09/2009,04/01/1981,30/01/2014,Male,Customer Operations,E1026,31/12/2014,Millennials,33.1
E13846,Active,0,Florida,Analyst,21/12/2005,05/09/1981,NA,Male,Customer Operations,E9906,31/12/2014,Millennials,33.3
E13588,Active,0,Florida,Analyst,28/02/2007,16/03/1982,NA,Male,Customer Operations,E13928,31/12/2014,Millennials,32.8
E13497,Active,0,Florida,Analyst,30/05/2012,19/04/1982,NA,Male,Customer Operations,E7471,31/12/2014,Millennials,32.7
E13491,Active,0,Chicago,Analyst,17/08/2011,11/09/1981,NA,Male,Customer Operations,E12614,31/12/2014,Millennials,33.3
E13256,Active,0,New York,Analyst,20/01/2010,07/06/1982,NA,Female,Customer Operations,E12078,31/12/2014,Millennials,32.6
E247,Active,0,Chicago,Analyst,27/07/2011,05/01/1982,NA,Male,Customer Operations,E7337,31/12/2014,Millennials,33
E13072,Inactive,1,Chicago,Analyst,01/05/2009,20/11/1981,30/11/2014,Male,Customer Operations,E6004,31/12/2014,Millennials,33.1
E12849,Active,0,Florida,Analyst,12/07/2006,03/04/1982,NA,Male,Customer Operations,E2359,31/12/2014,Millennials,32.8
E410,Active,0,New York,Analyst,09/10/2009,15/11/1981,NA,Male,Customer Operations,E13461,31/12/2014,Millennials,33.2
E12658,Active,0,New York,Analyst,29/08/2009,20/12/1981,NA,Male,Customer Operations,E12897,31/12/2014,Millennials,33.1
E12597,Active,0,Florida,Analyst,24/08/2011,04/04/1982,NA,Male,Customer Operations,E7018,31/12/2014,Millennials,32.8
E12472,Active,0,Chicago,Analyst,03/08/2011,29/10/1981,NA,Male,Customer Operations,E11769,31/12/2014,Millennials,33.2
E12460,Active,0,Florida,Analyst,09/02/2005,01/03/1982,NA,Male,Customer Operations,E3643,31/12/2014,Millennials,32.9
E12251,Active,0,Florida,Analyst,14/12/2011,16/04/1982,NA,Male,Customer Operations,E11047,31/12/2014,Millennials,32.7
E12153,Active,0,New York,Analyst,07/10/2011,27/04/1982,NA,Male,Customer Operations,E10774,31/12/2014,Millennials,32.7
E632,Active,0,Chicago,Analyst,31/03/2011,01/05/1982,NA,Male,Customer Operations,E3993,31/12/2014,Millennials,32.7
E11977,Active,0,Florida,Analyst,18/01/2012,20/08/1981,NA,Male,Customer Operations,E8183,31/12/2014,Millennials,33.4
E11646,Active,0,Florida,Analyst,04/11/2009,11/09/1981,NA,Male,Customer Operations,E13421,31/12/2014,Millennials,33.3
E11406,Active,0,Florida,Analyst,31/12/2009,06/05/1982,NA,Male,Customer Operations,E2339,31/12/2014,Millennials,32.7
E11357,Inactive,1,Florida,Analyst,18/05/2011,15/04/1981,13/03/2014,Male,Customer Operations,E12769,31/12/2014,Millennials,32.9
E10506,Active,0,Florida,Analyst,30/05/2012,01/11/1981,NA,Male,Customer Operations,E10081,31/12/2014,Millennials,33.2
E10504,Active,0,Florida,Analyst,06/07/2012,02/08/1981,NA,Male,Customer Operations,E12855,31/12/2014,Millennials,33.4
E9881,Inactive,1,Chicago,Analyst,29/09/2011,03/12/1980,13/02/2014,Male,Customer Operations,E1854,31/12/2014,Generation X,33.2
E9826,Active,0,Chicago,Analyst,07/01/2007,23/04/1982,NA,Male,Customer Operations,E80,31/12/2014,Millennials,32.7
E9157,Active,0,Florida,Analyst,03/02/2010,09/11/1981,NA,Male,Customer Operations,E1149,31/12/2014,Millennials,33.2
E1559,Active,0,Florida,Analyst,07/11/2009,04/11/1981,NA,Male,Customer Operations,E4839,31/12/2014,Millennials,33.2
E1633,Active,0,Florida,Analyst,18/05/2011,27/09/1981,NA,Male,Customer Operations,E11856,31/12/2014,Millennials,33.3
E8676,Active,0,Florida,Analyst,14/02/2007,02/05/1982,NA,Male,Customer Operations,E13943,31/12/2014,Millennials,32.7
E8350,Active,0,New York,Analyst,09/09/2011,17/05/1982,NA,Female,Customer Operations,E9185,31/12/2014,Millennials,32.7
E1800,Active,0,Florida,Analyst,14/02/2007,23/07/1981,NA,Male,Customer Operations,E3643,31/12/2014,Millennials,33.5
E1846,Active,0,Florida,Analyst,18/01/2012,18/05/1982,NA,Male,Customer Operations,E4788,31/12/2014,Millennials,32.6
E1849,Inactive,1,New York,Analyst,04/12/2009,12/03/1981,26/02/2014,Male,Customer Operations,E7054,31/12/2014,Millennials,33
E8007,Active,0,Florida,Analyst,22/03/2006,23/05/1982,NA,Male,Customer Operations,E10072,31/12/2014,Millennials,32.6
E7976,Active,0,Florida,Analyst,27/01/2010,21/12/1981,NA,Male,Customer Operations,E12279,31/12/2014,Millennials,33.1
E7819,Active,0,Florida,Analyst,18/01/2012,16/12/1981,NA,Male,Customer Operations,E4788,31/12/2014,Millennials,33.1
E7774,Active,0,Florida,Analyst,11/06/2008,03/01/1982,NA,Male,Customer Operations,E8767,31/12/2014,Millennials,33
E1960,Active,0,Florida,Analyst,25/06/2008,16/01/1982,NA,Female,Customer Operations,E6187,31/12/2014,Millennials,33
E7727,Active,0,Florida,Analyst,16/11/2005,02/02/1982,NA,Male,Customer Operations,E126,31/12/2014,Millennials,32.9
E7362,Active,0,Florida,Analyst,03/02/2010,17/04/1982,NA,Male,Customer Operations,E13935,31/12/2014,Millennials,32.7
E7187,Inactive,1,Florida,Analyst,22/02/2012,25/03/1982,16/11/2014,Female,Customer Operations,E13912,31/12/2014,Millennials,32.7
E7105,Active,0,Florida,Analyst,11/01/2012,12/04/1982,NA,Male,Customer Operations,E1228,31/12/2014,Millennials,32.7
E6777,Active,0,Florida,Analyst,03/02/2010,03/03/1982,NA,Male,Customer Operations,E13935,31/12/2014,Millennials,32.9
E6505,Active,0,Florida,Analyst,09/11/2011,27/02/1982,NA,Male,Customer Operations,E5663,31/12/2014,Millennials,32.9
E6206,Active,0,Florida,Analyst,11/04/2012,09/01/1982,NA,Male,Customer Operations,E1629,31/12/2014,Millennials,33
E6203,Active,0,Chicago,Analyst,07/10/2009,04/11/1981,NA,Male,Customer Operations,E80,31/12/2014,Millennials,33.2
E2493,Active,0,Florida,Analyst,06/07/2012,07/10/1981,NA,Male,Customer Operations,E8965,31/12/2014,Millennials,33.3
E5973,Active,0,Chicago,Analyst,23/06/2006,18/05/1982,NA,Male,Customer Operations,E7337,31/12/2014,Millennials,32.6
E5950,Active,0,Florida,Analyst,18/06/2008,24/11/1981,NA,Male,Customer Operations,E7261,31/12/2014,Millennials,33.1
E5587,Active,0,Florida,Analyst,18/01/2012,14/06/1982,NA,Male,Customer Operations,E7018,31/12/2014,Millennials,32.6
E5338,Active,0,Florida,Analyst,30/11/2011,11/04/1982,NA,Male,Customer Operations,E945,31/12/2014,Millennials,32.8
E4733,Active,0,Chicago,Analyst,31/08/2011,30/05/1982,NA,Male,Customer Operations,E10422,31/12/2014,Millennials,32.6
E4714,Active,0,Florida,Analyst,07/03/2012,01/04/1982,NA,Male,Customer Operations,E13772,31/12/2014,Millennials,32.8
E4539,Active,0,Chicago,Analyst,26/10/2011,12/06/1982,NA,Male,Customer Operations,E8883,31/12/2014,Millennials,32.6
E4374,Active,0,Florida,Analyst,22/02/2012,01/05/1982,NA,Male,Customer Operations,E3938,31/12/2014,Millennials,32.7
E4317,Active,0,Florida,Analyst,20/04/2005,10/01/1982,NA,Male,Customer Operations,E7261,31/12/2014,Millennials,33
E4027,Active,0,New York,Analyst,08/01/2012,03/12/1981,NA,Female,Customer Operations,E6775,31/12/2014,Millennials,33.1
E3538,Active,0,New York,Analyst,12/03/2008,14/11/1981,NA,Female,Customer Operations,E5424,31/12/2014,Millennials,33.2
E10385,Inactive,1,Chicago,Manager,27/01/2010,02/02/1980,11/05/2014,Female,Customer Operations,E548,31/12/2014,Generation X,34
E3492,Inactive,1,Florida,Manager,09/11/2011,16/12/1979,29/01/2014,Male,Customer Operations,E13735,31/12/2014,Generation X,34
E13810,Active,0,Florida,Manager,16/10/2002,27/03/1981,NA,Female,Customer Operations,E14114,31/12/2014,Millennials,34
E191,Active,0,New York,Manager,29/02/2012,27/11/1980,NA,Female,Customer Operations,E13990,31/12/2014,Generation X,34
E12791,Active,0,Florida,Manager,31/07/2002,21/03/1981,NA,Male,Customer Operations,E14153,31/12/2014,Millennials,34
E12666,Active,0,Florida,Manager,08/06/2011,26/04/1981,NA,Male,Customer Operations,E13939,31/12/2014,Millennials,34
E12614,Active,0,Chicago,Manager,03/05/2013,06/10/1980,NA,Male,Customer Operations,E13913,31/12/2014,Generation X,34
E12038,Active,0,New York,Manager,02/01/2013,15/03/1981,NA,Male,Customer Operations,E13959,31/12/2014,Millennials,34
E11769,Active,0,Chicago,Manager,14/12/2001,01/03/1981,NA,Male,Customer Operations,E2444,31/12/2014,Millennials,34
E10422,Active,0,Chicago,Manager,17/11/2011,31/03/1981,NA,Male,Customer Operations,E2444,31/12/2014,Millennials,34
E10290,Active,0,Florida,Manager,03/07/2013,01/07/1981,NA,Male,Customer Operations,E13961,31/12/2014,Millennials,34
E9991,Active,0,Chicago,Manager,18/09/2013,09/03/1981,NA,Male,Customer Operations,E13913,31/12/2014,Millennials,34
E9363,Active,0,Florida,Manager,23/09/2004,03/05/1981,NA,Male,Customer Operations,E14032,31/12/2014,Millennials,34
E1524,Active,0,Florida,Manager,07/08/2002,15/08/1980,NA,Female,Customer Operations,E14114,31/12/2014,Generation X,34
E8718,Active,0,Florida,Manager,24/11/2010,10/01/1981,NA,Male,Customer Operations,E14114,31/12/2014,Millennials,34
E1741,Active,0,Florida,Manager,18/09/2013,10/02/1981,NA,Male,Customer Operations,E11139,31/12/2014,Millennials,34
E8330,Active,0,New York,Manager,17/12/2010,10/10/1980,NA,Male,Customer Operations,E13964,31/12/2014,Generation X,34
E8261,Active,0,Chicago,Manager,29/06/2011,30/03/1981,NA,Male,Customer Operations,E13913,31/12/2014,Millennials,34
E8226,Active,0,Chicago,Manager,11/09/2013,18/09/1980,NA,Female,Customer Operations,E13913,31/12/2014,Generation X,34
E8015,Active,0,New York,Manager,16/04/2011,28/04/1981,NA,Male,Customer Operations,E13923,31/12/2014,Millennials,34
E7250,Active,0,Florida,Manager,21/08/2013,26/03/1981,NA,Male,Customer Operations,E13964,31/12/2014,Millennials,34
E7198,Active,0,Florida,Manager,31/07/2002,01/11/1980,NA,Female,Customer Operations,E14037,31/12/2014,Generation X,34
E6570,Active,0,Florida,Manager,08/03/2013,13/07/1980,NA,Male,Customer Operations,E13929,31/12/2014,Generation X,34
E5408,Active,0,Florida,Manager,07/02/2004,03/10/1980,NA,Male,Customer Operations,E13982,31/12/2014,Generation X,34
E3120,Active,0,Chicago,Manager,27/04/2011,07/01/1981,NA,Male,Customer Operations,E13913,31/12/2014,Millennials,34
E12245,Active,0,Florida,Assistant Manager,18/12/2002,31/07/1980,NA,Female,Customer Operations,E8718,31/12/2014,Generation X,34
E616,Active,0,Florida,Assistant Manager,10/08/2011,07/05/1981,NA,Female,Customer Operations,E14036,31/12/2014,Millennials,34
E11704,Active,0,New York,Assistant Manager,07/03/2010,15/12/1980,NA,Female,Customer Operations,E12944,31/12/2014,Generation X,34
E763,Active,0,Chicago,Assistant Manager,24/06/2004,19/09/1980,NA,Male,Customer Operations,E11347,31/12/2014,Generation X,34
E11504,Active,0,Florida,Assistant Manager,17/08/2005,25/04/1981,NA,Male,Customer Operations,E14036,31/12/2014,Millennials,34
E10524,Active,0,New York,Assistant Manager,14/06/2006,22/09/1980,NA,Male,Customer Operations,E13011,31/12/2014,Generation X,34
E1228,Active,0,Florida,Assistant Manager,10/10/2012,07/12/1980,NA,Male,Customer Operations,E6991,31/12/2014,Generation X,34
E1280,Active,0,Florida,Assistant Manager,02/10/2013,18/07/1980,NA,Male,Customer Operations,E13926,31/12/2014,Generation X,34
E9751,Active,0,Florida,Assistant Manager,13/06/2012,31/01/1981,NA,Male,Customer Operations,E14036,31/12/2014,Millennials,34
E8358,Active,0,New York,Assistant Manager,07/02/2004,10/07/1980,NA,Female,Customer Operations,E8571,31/12/2014,Generation X,34
E7018,Active,0,Florida,Assistant Manager,21/10/2009,27/09/1980,NA,Female,Customer Operations,E88,31/12/2014,Generation X,34
E6477,Active,0,Florida,Assistant Manager,17/08/2005,09/01/1981,NA,Male,Customer Operations,E14036,31/12/2014,Millennials,34
E2339,Active,0,Florida,Assistant Manager,12/01/2011,21/10/1980,NA,Female,Customer Operations,E10075,31/12/2014,Generation X,34
E5468,Active,0,Florida,Assistant Manager,20/01/2013,27/04/1981,NA,Male,Customer Operations,E12833,31/12/2014,Millennials,34
E2732,Active,0,Florida,Assistant Manager,20/07/2011,12/03/1981,NA,Female,Customer Operations,E1524,31/12/2014,Millennials,34
E3202,Active,0,Florida,Assistant Manager,21/10/2009,09/06/1981,NA,Female,Customer Operations,E6199,31/12/2014,Millennials,34
E3643,Active,0,Florida,Assistant Manager,20/02/2002,25/10/1980,NA,Female,Customer Operations,E6892,31/12/2014,Generation X,34
E2174,Active,0,Florida,Assistant Manager,07/03/2012,06/07/1981,NA,Male,Customer Operations,E2597,31/12/2014,Millennials,34
E13548,Active,0,Florida,Assistant Manager,22/02/2012,21/07/1980,NA,Female,Customer Operations,E6653,31/12/2014,Generation X,34
E9149,Active,0,New York,Assistant Manager,10/08/2011,06/09/1980,NA,Male,Customer Operations,E3307,31/12/2014,Generation X,34
E13501,Active,0,Chicago,Specialist,09/03/2006,31/12/1980,NA,Male,Customer Operations,E13468,31/12/2014,Generation X,34
E13241,Active,0,New York,Specialist,03/06/2005,07/03/1981,NA,Male,Customer Operations,E191,31/12/2014,Millennials,33.8
E12897,Active,0,New York,Specialist,12/03/2008,04/11/1980,NA,Male,Customer Operations,E14019,31/12/2014,Generation X,34.2
E12147,Active,0,Chicago,Specialist,19/01/2005,20/07/1980,NA,Male,Customer Operations,E12726,31/12/2014,Generation X,34.5
E12063,Active,0,New York,Specialist,21/08/2005,11/03/1981,NA,Male,Customer Operations,E3974,31/12/2014,Millennials,33.8
E11722,Inactive,1,Chicago,Specialist,22/06/2011,17/04/1980,22/06/2014,Male,Customer Operations,E13922,31/12/2014,Generation X,34.2
E901,Active,0,New York,Specialist,28/06/2006,08/03/1981,NA,Male,Customer Operations,E3974,31/12/2014,Millennials,33.8
E11184,Active,0,Florida,Specialist,14/03/2012,17/10/1980,NA,Male,Customer Operations,E1524,31/12/2014,Generation X,34.2
E980,Active,0,Florida,Specialist,20/04/2005,10/10/1980,NA,Male,Customer Operations,E7321,31/12/2014,Generation X,34.3
E10681,Active,0,Florida,Specialist,16/04/2004,08/05/1981,NA,Female,Customer Operations,E12279,31/12/2014,Millennials,33.7
E10509,Active,0,New York,Specialist,12/07/2006,12/10/1980,NA,Male,Customer Operations,E10774,31/12/2014,Generation X,34.2
E1130,Active,0,Florida,Specialist,01/06/2005,16/08/1980,NA,Male,Customer Operations,E11856,31/12/2014,Generation X,34.4
E10462,Active,0,Florida,Specialist,06/07/2011,01/11/1980,NA,Male,Customer Operations,E9550,31/12/2014,Generation X,34.2
E8893,Active,0,New York,Specialist,28/06/2006,02/02/1981,NA,Male,Customer Operations,E1003,31/12/2014,Millennials,33.9
E8883,Active,0,Chicago,Specialist,30/06/2010,14/09/1980,NA,Female,Customer Operations,E11347,31/12/2014,Generation X,34.3
E1837,Active,0,Florida,Specialist,20/04/2005,05/11/1980,NA,Male,Customer Operations,E3643,31/12/2014,Generation X,34.2
E8184,Active,0,Florida,Specialist,03/08/2005,23/02/1981,NA,Male,Customer Operations,E1149,31/12/2014,Millennials,33.9
E2007,Inactive,1,Florida,Specialist,04/11/2009,31/01/1980,04/05/2014,Female,Customer Operations,E13470,31/12/2014,Generation X,34.3
E7595,Active,0,New York,Specialist,12/07/2006,04/02/1981,NA,Male,Customer Operations,E7896,31/12/2014,Millennials,33.9
E7379,Active,0,Florida,Specialist,07/06/2006,10/01/1981,NA,Male,Customer Operations,E13935,31/12/2014,Millennials,34
E7321,Active,0,Florida,Specialist,28/06/2006,13/11/1980,NA,Male,Customer Operations,E11482,31/12/2014,Generation X,34.2
E2194,Active,0,New York,Specialist,12/07/2006,02/03/1981,NA,Male,Customer Operations,E9351,31/12/2014,Millennials,33.9
E6822,Active,0,Florida,Specialist,02/03/2005,21/06/1981,NA,Female,Customer Operations,E11047,31/12/2014,Millennials,33.6
E6743,Active,0,Chicago,Specialist,09/07/2004,16/10/1980,NA,Male,Customer Operations,E10905,31/12/2014,Generation X,34.2
E6267,Active,0,New York,Specialist,21/05/2010,24/08/1980,NA,Male,Customer Operations,E1475,31/12/2014,Generation X,34.4
E6222,Inactive,1,New York,Specialist,08/09/2010,13/01/1981,21/08/2014,Male,Customer Operations,E14069,31/12/2014,Millennials,33.6
E6164,Active,0,Florida,Specialist,02/11/2005,23/10/1980,NA,Male,Customer Operations,E13943,31/12/2014,Generation X,34.2
E6160,Active,0,Florida,Specialist,07/06/2006,05/08/1980,NA,Male,Customer Operations,E3312,31/12/2014,Generation X,34.4
E2517,Active,0,Florida,Specialist,02/03/2005,15/02/1981,NA,Male,Customer Operations,E11070,31/12/2014,Millennials,33.9
E5841,Active,0,New York,Specialist,28/06/2006,03/11/1980,NA,Male,Customer Operations,E1003,31/12/2014,Generation X,34.2
E5392,Active,0,Florida,Specialist,15/08/2012,15/11/1980,NA,Male,Customer Operations,E4531,31/12/2014,Generation X,34.2
E2948,Active,0,New York,Specialist,03/02/2006,30/05/1981,NA,Male,Customer Operations,E13461,31/12/2014,Millennials,33.6
E4613,Active,0,Florida,Specialist,01/12/2004,17/07/1980,NA,Male,Customer Operations,E7261,31/12/2014,Generation X,34.5
E4393,Active,0,Florida,Specialist,11/06/2003,20/08/1980,NA,Female,Customer Operations,E8479,31/12/2014,Generation X,34.4
E11748,Inactive,1,Chicago,Analyst,25/06/2008,26/11/1980,07/12/2014,Male,Customer Operations,E6743,31/12/2014,Generation X,34.1
E13826,Active,0,Chicago,Analyst,09/03/2006,01/01/1981,NA,Male,Customer Operations,E763,31/12/2014,Millennials,34
E13442,Active,0,New York,Analyst,05/02/2006,06/11/1980,NA,Male,Customer Operations,E2106,31/12/2014,Generation X,34.2
